num,date,rating,userName,content
1822,2021년 4월 11일,4,김지아,"닌자대전 참 재미있는데...오류에러등그것만안뜨면좋겠네요^_^"""""
1823,2020년 1월 18일,5,Google 사용자,개꿀잼 입니다 제가 살면서 했던 제일 재밌는 게임입니다
1824,2021년 2월 10일,1,Google 사용자,버그걸렷어요초원 1-10보스가업어요
1825,2020년 1월 31일,5,Google 사용자,재밌게 플래이가 가능한 게임입니다!
1826,2019년 12월 14일,5,Google 사용자,사용 할수 있는 스킬 수를 늘려 주세요
1827,2020년 1월 4일,5,Google 사용자,간만에 너무 재밋는게임 한듯
1828,2020년 2월 7일,5,Google 사용자,아직 많이 못했지만 .. 나루토 팬으로써 정말 즐겁슴니다 ㅋㅋ
1829,2022년 1월 3일,5,Changshan Wen,너무너무재미있어요여러분들이거안하면끝이예요!!!!!!!!!
1830,2021년 7월 30일,5,뿔리군,어렵지만 재미있어요
1831,2020년 3월 14일,4,Google 사용자,재밋어요 근데 유료템 넘 비싸요
1832,2019년 12월 5일,2,Google 사용자,저기...저만 그런지 모르겠는데 계속 튕기거든요? 고쳐주시면 감사하겠습니다.
1833,2022년 1월 18일,5,선택러브러브,기대안했는데 재밌어서 계속하게되네요!
1834,2019년 10월 24일,5,Google 사용자,중독성잇고 너무재밌슴니다
1835,2021년 8월 26일,1,김선준,업데이트하라는데 업데이트는 할수도없고 뭐죠 지금?
1836,2019년 12월 27일,4,Google 사용자,좋아요 노가다 할 생각 많은데 영혼석이 너무부족할뿐.
1837,2021년 5월 17일,5,이우성,아직 다운받고있는데 비주얼로별5개!
1838,2020년 1월 10일,5,Google 사용자,재밌어요!! 근데 영혼가루가 너무적어요...ㅠㅠ
1839,2021년 3월 27일,5,백승아,다 좋은데 11번 정도 시도해야 들어가짐
1840,2021년 8월 30일,5,강윤아,재밌는데 가끔 스킬이 이상한데 적용돼요
1841,2019년 11월 3일,2,Google 사용자,스탯 밸런스가 유치원생이 한 수준임
1842,2020년 2월 4일,5,Google 사용자,옹 귀엽네요~ 재미도 있구요~ 짭루토#~
1843,2021년 11월 19일,1,김광일,여러분들 이 게임 플레이 하지마세요 아니 저 이 게임처음 하는데 계속 튕깁니다 그러니 제발 이것만 고치면 좋겠습니다ㅠㅠ
1844,2020년 7월 18일,5,일진구,오랜만에 재밋는게임 해서좋네요 ㅎㅎ
1845,2020년 6월 22일,5,TEIN KIM,스킬이 너무 괜찮아요 너무 좋아요
1846,2019년 11월 29일,4,Google 사용자,성10이없는데 퀘스트는 없쌔주세요
1847,2020년 6월 23일,4,최민석,재미있는데 광산-13정도부터미쳤어욛ㄷㄷㄷㄷㄷ
1848,2020년 6월 4일,4,박하사탕,꿀잼 하지만 현질안하면 플레이에 시간소요가 과다함
1849,2020년 1월 16일,5,Google 사용자,진짜 이런게임 처음봄 진짜 재미있음 무조건 강추!!
1850,2020년 1월 6일,5,Google 사용자,중독성이 심하고 재밋습니당
1851,2020년 3월 27일,5,Google 사용자,너무제미있어요 업데이트 인술더만들어주세요
1852,2020년 6월 21일,5,「Адмирал ༒ Ушаков」,구우우우우으으으으으으으으으으우우우우우우우우우우우으우우우으우우우우우으우우우우우우우우우우욷
1853,2020년 4월 14일,5,Google 사용자,금방하고 접을줄 알았는데 재밌네요
1854,2019년 9월 18일,4,Google 사용자,재밌어요! 술법들이 더 업데이트 되면 좋겠어요~! (물론 개발중이겠지만!!)
1855,2020년 1월 10일,5,Google 사용자,시간 때울때 제일 좋은 게임
1856,2021년 3월 28일,1,남대현,금빛 패키지 119000원짜리 결제했는데 돈만 나가고 상품 안들어왔어요 구글 환불도 안되요 뭐 어떻게 해야함??????????????????????????????????????????????????????????????????????????????????????????????????????
1857,2019년 12월 15일,5,Google 사용자,너무 재밌는 게임인거같습니다.
1858,2020년 8월 13일,4,이도우너,플레이가 간단하니 좋네용
1859,2020년 1월 18일,5,Google 사용자,단순하지만 재미있다
1860,2020년 8월 12일,5,은신,틸링타임용으로 좋음
1861,2020년 2월 8일,5,Google 사용자,스킬창좀 늘려주시면 좋겠습니다 그것빼고 채고에오
1862,2020년 9월 4일,4,박서준,너무 재밌는데 한곳에서 막힘
1863,2021년 7월 16일,1,진찬용f,오늘 처음 깔았는데요. 게임 시작도 전에 자꾸 튕겨서 게임을 하고 싶어도 못해요
1864,2022년 2월 8일,5,김태환,댕꿀잼애 점점 강해지는게 너무좋아욘
1865,2021년 4월 9일,5,wldydtlr wldydtlr,옛날에는잘안햤는대요즘애는엉청많이해요진짜갓갬!
1866,2020년 2월 5일,5,Google 사용자,제가 할게임이 없어서 찾아보다가 닌자라는 말이 있어서 들어가봤는데 너무재미있어요
1867,2020년 8월 31일,5,이남기,조금 어렵지만 재미있어요
1868,2020년 7월 11일,5,권준,리뷰를 몇번을 쓰라는거야 재밋다고 했자나요 맨날뜬다 흑흑흑 그래도 재미뜸 ㅋㅋㅋ
1869,2021년 6월 5일,5,JEONG KYU KANG,심심풀이로 해봤는데 생각보다 짜임새 있고 잼있어요
1870,2022년 4월 19일,4,강준모,제발 캐릭터 뽑기 비용 낮춰주세요... 얻기 너무 힘들어요...
1871,2020년 5월 30일,4,이은석,잼잇는데 광고가..
1872,2020년 6월 22일,5,황정훈,재미있고 건트놀도 좋네요
1873,2019년 12월 8일,5,Google 사용자,요새 rpg가 지겨워서 받아봤는데 넘 재밌네요. 강추입니다.
1874,2020년 1월 13일,5,Google 사용자,정말 재미있게 즐기고 있습니다!
1875,2020년 1월 10일,4,Google 사용자,이거 모든 사양과 기타등등이 완벽한데 왜이렇게 끊기죠?
1876,2019년 9월 28일,4,Google 사용자,나루토를 많이 따라한것 같지만 재미있음
1877,2021년 7월 18일,5,멍충망충,"화둔,수둔,목둔 등 다 나루토랑 똑같고 제가 나루토를 좋아해서 플레이 할만하네요"
1878,2020년 10월 18일,5,황영주,재밌게 플레이 했어요 업데이트 기다릴게요 파이팅
1879,2019년 9월 28일,5,Google 사용자,정말 재미있어요 꼭 한번해보새요
1880,2021년 4월 6일,5,나상민,가볍게 즐기기 좋네요
1881,2019년 11월 4일,4,Google 사용자,재미는 있는데 노가다성이 있네요
1882,2021년 8월 15일,5,강성균,재미있어요!무과금도 할수있어서재미있네요
1883,2021년 3월 14일,5,최지호,게임을 들어가는데 계속 튕기네요 제폰이 문제가 있는건가요?
1884,2020년 12월 13일,5,빈지노,너무 재밌고 퍼둠
1885,2020년 7월 21일,2,빨간돌,패치가 더 잘돼면 좋겠다
1886,2021년 11월 16일,5,기여히,무과금 도 플레이 할수있어서 재밌내요 ^^ ㅎ
1887,2021년 10월 23일,5,Limited제타,아니 게임 운영할 생각 있음?리소스 화면에서 튕긴다고 한 지가 언젠데 아직도 안 고쳤냐?유저 말이 우스워?아니 게임을 할 수 있게 만들어야지 하지도말라는 거냐?못하게 할거면 그냥 제한 때려버려ㅋ안 해버릴테니까
1888,2021년 12월 1일,5,성은애,가볍게 즐길수 있음
1889,2020년 1월 22일,5,Google 사용자,안녕하세요 제작자님 제가지금 성-6까지 깼는데 더많은 술법이 생기면좋을거같아요
1890,2021년 3월 8일,4,이승훈,다좋은데패키지가너무비싸요
1891,2021년 10월 10일,5,유원정,무과금도 즐기수있는 겜.굿
1892,2019년 12월 26일,4,Google 사용자,인테페이스가좀 아쉽긴한데 게임방식은 괜찮음
1893,2019년 12월 30일,5,Google 사용자,너무나 재미있는 게임입니다
1894,2020년 5월 21일,5,앞집훈남오빠,재밋어요 근데 멈추는게 잦아요 노트10플러스입니다
1895,2021년 7월 20일,5,유유,이거 꼭 답변해주세요 광산 스테이지에서 챕터1을 못깨고 있어요 난이도좀 줄여주세요 그거 말고는 아무 문제없어요
1896,2019년 11월 5일,5,Google 사용자,이번 업데이트 보상 케릭터가 안받아져요 ㅠㅠ
1897,2019년 10월 5일,5,Google 사용자,너무제미있고저처럼닌자를좋아하는사람에게안성마춤이네요
1898,2019년 9월 22일,1,Google 사용자,현질없이하기힘들게만들어놓음
1899,2020년 5월 1일,5,임동희,광고제거 무제한 제거 만원 안되겠니~~?
1900,2020년 1월 17일,5,Google 사용자,나름 스토리도 좋음 겜도 할만함
1901,2020년 2월 23일,5,Google 사용자,간단하면서 재밌네요
1902,2021년 12월 17일,5,정인우,스토리퀄리티보고 깜짝놀랐음니다!ㅋㅋㅋㅋㅋ
1903,2020년 1월 28일,1,Google 사용자,현질을 하지않으면 너무 강해지는게 힘들어요
1904,2019년 12월 15일,3,Google 사용자,버그때문에 몬스터가 벽을 넘어가서 몬스터다죽였는데 벽을 넘어간 몬스터가 살아있어서 안끝남
1905,2020년 1월 19일,5,Google 사용자,너무 귀엽고 재밌어오
1906,2019년 10월 22일,1,Google 사용자,결재가 이뤄졌는데 구매품이 들어오지 않아 두번 구매했어요 환불해주세요
1907,2021년 2월 8일,4,호주호,처음은 재미있고 좋은데 도시 4부터 못께서 별점4
1908,2020년 2월 25일,1,Google 사용자,시작할때마다 계속 튕겨요ㅠㅠ
1909,2021년 11월 7일,5,김희향,와 진짜 재밌내요 업데이트 많이 해주세요
1910,2021년 9월 25일,5,이재희,시작한지 하루도안됨 아직까진굿
1911,2020년 7월 6일,4,번아,간단하게 할수있어 재밌네요.
1912,2020년 5월 1일,5,박경화,이 게임 짱이에요 이겄만있으면 되니까 딴겜을 다 지울뻔 했어요
1913,2020년 11월 8일,5,낭만똥똥이,재미있다 그림체도 좋다
1914,2020년 11월 19일,5,재관송,너무너무 재있어요 강추강추
1915,2021년 2월 12일,5,문제근,게임은 재미있는데 자꾸튕긴다.
1916,2022년 1월 15일,4,한국인,조금 어럽긴 한데 그래도 재밌습니당♡♡
1917,2022년 1월 22일,5,스틱승원,기술들이 더 있으면 좋겠어요
1918,2020년 2월 16일,5,Google 사용자,개 인생겜 한국의 단 한 개밖에 없는 겜 꼭 하셈 광고는 잼 없어 보이지만 타격감 개 오짐
1919,2021년 9월 18일,5,김순겸,스테이지 재미가 쏠쏠하고 좋습니다
1920,2019년 12월 24일,5,Google 사용자,재밋습니다 업데이트도꾸준하고요
1921,2022년 1월 7일,5,이수현,하나하나깨고캐릭터를뽑는맛이있어서재밌습니다
1922,2020년 8월 31일,5,hoony zzin,재미있어요 근데 금방 한계가 오네요ㅠㅠ 더 비싼 결재를 하기는 부담스럽고
1923,2021년 3월 13일,5,yeon seo,스토리있고 탄탄해보이는 게임입니다
1924,2020년 2월 1일,3,Google 사용자,너무 성-8이어렵네요....하양좀... 부탁드려요
1925,2021년 5월 12일,5,김진혁,재밌는데 gm분들이 게임에서 약간 소극적임.
1926,2020년 2월 15일,4,Google 사용자,5별을 주고 싶지만 처음부터 전설 캐릭터 주시고 시작해 주세요.
1927,2020년 2월 12일,5,Google 사용자,효과는 굉장해 엄청나!!!!!
1928,2021년 6월 27일,5,민준민채아빠,과금없이즐기기좋습니다
1929,2021년 7월 21일,5,박종혁,추천합니당! 생각보다 정말 재미있어요!
1930,2021년 8월 17일,3,해바라기,재밌게 즐기면서 게임 함
1931,2020년 2월 5일,5,Google 사용자,재밌네용.. 이거 한다고 다른 게임 다 접음 ㅠ
1932,2020년 3월 11일,5,Google 사용자,과금없이 즐기기에 좋네요
1933,2021년 11월 4일,5,최덕자,님들아 이거 광고 한번만 보면 골드3000게 뿌리고 너무 꿀잼 임
1934,2021년 7월 15일,5,김민우,오랜만에 꿀잼게임찾은거같아서 좋습니다
1935,2021년 11월 15일,4,ᄋᄍ,간단하고 재밌네요
1936,2020년 5월 2일,4,HP 1,성8이 너무어렵습니다 난이도 패치 부탁드립니다
1937,2022년 1월 20일,5,강숭이,게임이 묘한 중독성 잠을못자겠네요 ㅠㅠ
1938,2020년 1월 21일,4,Google 사용자,아직까진 너무 재미있어요 ㅋㅋㅋ
1939,2021년 4월 7일,4,손필재,재밌어요 무과금으로 즐길 수 있어요.
1940,2019년 9월 12일,4,Google 사용자,수정이 너무적어서 즐길수가 없어요.
1941,2020년 5월 10일,5,최민규,더해봐야 알겠지만 쫌 재밌네요 ㅎㅎㅎ
1942,2020년 12월 25일,1,송시우,이건진짜별1개주기도아까워요. 아니앞에스테이지는괜찮은데나중에성6은몬스터들이없는데도성체력이달아요 이건망겜이에요
1943,2020년 1월 8일,5,Google 사용자,진심 띵작 어려우면서 재밌음 캐릭 키우는 맛이 죽임
1944,2020년 3월 1일,5,Google 사용자,와 너무 닌자가 멋지고 너무 재밌어요!!!😃😃😃😃😃😆
1945,2021년 4월 29일,1,이복향,안녕하세요 이게임을해봤는데 계속끈켜서짜증남니다
1946,2021년 5월 21일,5,강인규,재미짐 인내하면 재미상승
1947,2021년 12월 22일,5,조세리,중독성 갓의 갓 느무 느무 느무 재밋어요 ㅠㅠ
1948,2020년 5월 3일,5,한정현,게임 너무 재밌어요 몰입도 최고!!
1949,2019년 12월 7일,5,Google 사용자,생각 보다 퀄리티 좋고 재미있어요
1950,2021년 11월 27일,5,윤지후,너무 너무 재밌어요
1951,2020년 7월 17일,5,수수,유튜브광고보고 재밌어보여서 해봤는데 꿀잼 이거하세요 다른거하지말고 ㄹㅇ재밌음
1952,2020년 1월 4일,5,Google 사용자,옛날에 불꽃닌자라는 게임이 떠오르네요 꿀잼이었는데 암튼 이것도 재밌습니다 성 7에서 막혔지만 뭐 하다보면 언젠간 깨갰죠
1953,2020년 1월 6일,5,Google 사용자,긴장감. ㄷㄷㄷ. 스토리 굿 그리고 피조금 남기고 이기면 와
1954,2020년 2월 25일,5,Google 사용자,너무 재미있게 만들어서요
1955,2022년 2월 1일,5,정기원,재미있음. 편하게 플레이하기 좋음
1956,2020년 3월 30일,5,Google 사용자,"브금 좋고, 스토리 재밌고 완벽"
1957,2021년 1월 2일,2,루스유튜브,.....이게 뭐에요? 밸런스가 너무 맞지 않아요! 별2개 드릴게요 하.....
1958,2019년 12월 19일,5,Google 사용자,진짜 너무나도 재밌어요
1959,2020년 3월 16일,5,Google 사용자,한번하면 1시간이상씩 하게됨ㅋㅋ
1960,2020년 1월 26일,3,Google 사용자,오늘따라 서버렉이 상상이상이네요 안정화좀!!
1961,2020년 1월 16일,5,Google 사용자,뭐라해야하지...?뭔가 노가다겜느낌나면서 스킬 이펙트보는맛에 하는것도있긴한데 으음..... 개꿀잼
1962,2021년 11월 27일,5,문기준,요즘 똥갬 많은대 이건 재미있내 5별 다석개
1963,2021년 5월 19일,5,Chris Soul,소소한 재미가 있습니다
1964,2020년 2월 16일,5,Google 사용자,정말 할 게임 없었는데 이렇게 재미있는 게임 짱
1965,2021년 1월 18일,2,김현,엄청 어려워여 ㅜㅜ 난이도좀 주려주세요ㅜㅜ
1966,2020년 2월 29일,1,Google 사용자,광고 제거 만들어 유저를 호구로 아는것들아
1967,2019년 12월 31일,5,Google 사용자,잼나요 그림체도 잼나고요
1968,2019년 12월 22일,4,Google 사용자,다좋은데 약간 렉이 있네요ㅎ
1969,2020년 7월 8일,5,곽원규,끈기가 매우필요한게임 성취감있는듯
1970,2021년 6월 27일,5,the junnie,광고가 무한대기중인데 어떻게 해야되나요?
1971,2020년 3월 10일,4,Google 사용자,참 쉽고 재밌네요
1972,2020년 7월 18일,1,정태현,으어어... 난이도 미쳤어.... 거의 끝 났는데... 으어어...
1973,2020년 1월 3일,5,Google 사용자,엄청 재미서요 다운로드 해보요
1974,2021년 8월 31일,1,이인정,로딩하다가 왜 나가짐? 16째못하고있음 이겜 깔지마라
1975,2020년 9월 26일,2,박예리,버그 마을 대전 버그~
1976,2020년 7월 5일,5,이한일,너무재미있어요그리고 출석채크는 X2배로 해주세요
1977,2019년 12월 13일,5,Google 사용자,재밌어요. 로딩이 살짝 느려요 ㅠ
1978,2020년 1월 10일,5,Google 사용자,"개인,마을 등 컨텐츠가다양하게추가되면좋겠어요!"
